prediction,sample,delay
left_hand,6143,0.2513044000370428
right_hand,6207,0.1433870000182651
left_hand,6271,0.04858939995756373
left_hand,6271,0.18993949994910508
right_hand,6335,0.09779699996579438
right_hand,6335,0.23648229998070747
left_hand,6399,0.14563250000355765
left_hand,6399,0.28441960003692657
left_hand,6463,0.17186750000109896
left_hand,6527,0.06170730001758784
left_hand,6527,0.22548650001408532
left_hand,6591,0.14446799998404458
left_hand,6591,0.3019946999847889
left_hand,6655,0.1806611000210978
left_hand,6719,0.056187600013799965
left_hand,6719,0.2136157999630086
left_hand,6783,0.10088079998968169
left_hand,6783,0.2616732000024058
left_hand,6847,0.14766279998002574
left_hand,6847,0.3110476000001654
right_hand,6911,0.2011894999886863
right_hand,6975,0.0864032999961637
right_hand,6975,0.24179169995477423
right_hand,7039,0.10628639999777079
right_hand,7039,0.26111459999810904
right_hand,7103,0.1477990999701433
left_hand,7167,0.056141399953048676
left_hand,7167,0.20685499999672174
left_hand,7231,0.09992890001740307
left_hand,7231,0.2548187999636866
left_hand,7295,0.1447652000351809
left_hand,7359,0.06783519999589771
left_hand,7359,0.19115740002598614
left_hand,7423,0.07758270000340417
left_hand,7423,0.23807120003039017
left_hand,7487,0.1631626999587752
left_hand,7487,0.3315308999735862
left_hand,7551,0.2105648000142537
left_hand,7615,0.08585769997444004
left_hand,7615,0.22941550001269206
left_hand,7679,0.11681390000740066
left_hand,7679,0.2625281999935396
left_hand,7743,0.1626424000132829
left_hand,7807,0.06245849997503683
left_hand,7807,0.21415200002957135
left_hand,7871,0.10201180004514754
left_hand,7871,0.24362240004120395
left_hand,7935,0.15836359997047111
left_hand,7935,0.2886784999864176
left_hand,7999,0.17699519998859614
left_hand,8063,0.05782450002152473
left_hand,8063,0.20935339998686686
left_hand,8127,0.11533479997888207
left_hand,8127,0.2559954000171274
left_hand,8191,0.15854159998707473
left_hand,8255,0.0815061999601312
left_hand,8255,0.20842300000367686
left_hand,8319,0.0942454999894835
left_hand,8319,0.25675120000960305
left_hand,8383,0.1427180000464432
left_hand,8447,0.04815190000226721
left_hand,8447,0.1934080999926664
left_hand,8511,0.08301639999262989
left_hand,8511,0.22346219996688887
left_hand,8575,0.1283510000212118
left_hand,8575,0.2692420000093989
