sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
7039,rest,0.391377329826355,0.6086227297782898,ExponentialSmoothing,0.499212545230439,0.5007874685225493,0.85,0.75
7103,rest,0.48351171612739563,0.5164883136749268,ExponentialSmoothing,0.4968574208649825,0.503142595295406,0.85,0.75
7167,rest,0.733624279499054,0.26637569069862366,ExponentialSmoothing,0.5323724496600932,0.4676275596058886,0.85,0.75
7231,rest,0.6821593642234802,0.3178406059741974,ExponentialSmoothing,0.5548404868446013,0.4451595165611349,0.85,0.75
7295,rest,0.6305833458900452,0.36941665410995483,ExponentialSmoothing,0.5662019157014179,0.43379808719345786,0.85,0.75
7359,rest,0.9340923428535461,0.06590769439935684,ExponentialSmoothing,0.6213854797742371,0.37861452827434267,0.85,0.75
7423,rest,0.9208219647407532,0.07917798310518265,ExponentialSmoothing,0.6663009525192145,0.33369904649896864,0.85,0.75
7487,rest,0.9529182314872742,0.04708173871040344,ExponentialSmoothing,0.7092935443644235,0.2907064503306839,0.85,0.75
7551,rest,0.9459268450737,0.054073184728622437,ExponentialSmoothing,0.7447885394708149,0.2552114604903747,0.85,0.75
7615,left_hand,0.9623200297355652,0.03768002614378929,ExponentialSmoothing,0.7774182630105274,0.22258174533838687,0.85,0.75
7679,left_hand,0.965893030166626,0.034106943756341934,ExponentialSmoothing,0.8056894780839422,0.19431052510108013,0.85,0.75
7743,left_hand,0.9628855586051941,0.03711439296603203,ExponentialSmoothing,0.8292688901621299,0.17073110528082291,0.85,0.75
7807,left_hand,0.9705130457878113,0.029486950486898422,ExponentialSmoothing,0.8504555135059821,0.14954448206173424,0.85,0.75
7871,left_hand,0.981847882270813,0.01815207488834858,ExponentialSmoothing,0.8701643688207068,0.1298356209857264,0.85,0.75
7935,left_hand,0.9775180220603943,0.022481949999928474,ExponentialSmoothing,0.8862674168066599,0.1137325703378567,0.85,0.75
7999,left_hand,0.966184139251709,0.03381587192416191,ExponentialSmoothing,0.8982549251734172,0.10174506557580248,0.85,0.75
8063,left_hand,0.9393201470375061,0.060679834336042404,ExponentialSmoothing,0.9044147084530305,0.09558528088983848,0.85,0.75
8127,left_hand,0.9349921941757202,0.06500780582427979,ExponentialSmoothing,0.909001331311434,0.09099865963000467,0.85,0.75
8191,left_hand,0.8386706113815308,0.16132935881614685,ExponentialSmoothing,0.8984517233219484,0.10154826450792599,0.85,0.75
8255,left_hand,0.7568464279174805,0.24315360188484192,ExponentialSmoothing,0.8772109290112783,0.12278906511446339,0.85,0.75
8319,left_hand,0.7513028979301453,0.24869708716869354,ExponentialSmoothing,0.8583247243491083,0.14167526842259792,0.85,0.75
8383,left_hand,0.9148645401000977,0.08513545244932175,ExponentialSmoothing,0.8668056967117567,0.13319429602660648,0.85,0.75
8447,left_hand,0.8961097598075867,0.10389029234647751,ExponentialSmoothing,0.8712013061761312,0.12879869547458714,0.85,0.75
8511,left_hand,0.803312361240387,0.19668765366077423,ExponentialSmoothing,0.8610179644357696,0.1389820392025152,0.85,0.75
8575,left_hand,0.7603732943534851,0.2396266758441925,ExponentialSmoothing,0.8459212639234269,0.15407873469876682,0.85,0.75
8639,left_hand,0.7280142307281494,0.2719857394695282,ExponentialSmoothing,0.8282352089441353,0.171764785414381,0.85,0.75
8703,left_hand,0.6319836974143982,0.3680162727832794,ExponentialSmoothing,0.7987974822146747,0.20120250851971577,0.85,0.75
8767,left_hand,0.5691859126091003,0.43081408739089966,ExponentialSmoothing,0.7643557467738386,0.23564424535039336,0.85,0.75
8831,left_hand,0.6795163154602051,0.3204836845397949,ExponentialSmoothing,0.7516298320767936,0.2483701612288036,0.85,0.75
8895,rest,0.7318650484085083,0.2681349217891693,ExponentialSmoothing,0.7486651145265508,0.2513348753128585,0.85,0.75
8959,left_hand,0.7739040851593018,0.22609592974185944,ExponentialSmoothing,0.7524509601214635,0.2475490334772086,0.85,0.75
9023,left_hand,0.8617748618125916,0.13822507858276367,ExponentialSmoothing,0.7688495453751327,0.23115044024304188,0.85,0.75
9087,left_hand,0.9465043544769287,0.053495630621910095,ExponentialSmoothing,0.7954977667404022,0.2045022187998721,0.85,0.75
9151,left_hand,0.9596371650695801,0.04036279767751694,ExponentialSmoothing,0.8201186764897789,0.1798813056315188,0.85,0.75
9215,left_hand,0.9551572203636169,0.04484284296631813,ExponentialSmoothing,0.8403744580708545,0.1596255362317387,0.85,0.75
9279,left_hand,0.8877755403518677,0.11222448199987411,ExponentialSmoothing,0.8474846204130065,0.152515378096959,0.85,0.75
9343,left_hand,0.34380242228507996,0.6561975479125977,ExponentialSmoothing,0.7719322906938175,0.2280677035693048,0.85,0.75
9407,rest,0.46509790420532227,0.534902036190033,ExponentialSmoothing,0.7259071327205433,0.2740928534624141,0.85,0.75
9471,rest,0.7476533651351929,0.25234663486480713,ExponentialSmoothing,0.7291690675827408,0.27083092067277303,0.85,0.75
9535,left_hand,0.8763797283172607,0.12362022697925568,ExponentialSmoothing,0.7512506666929188,0.24874931661874544,0.85,0.75
9599,left_hand,0.9022589325904846,0.09774109721183777,ExponentialSmoothing,0.7739019065775536,0.22609808370770929,0.85,0.75
9663,left_hand,0.8994724750518799,0.10052750259637833,ExponentialSmoothing,0.7927374918487027,0.20726249654100964,0.85,0.75
9727,left_hand,0.8723180294036865,0.12768195569515228,ExponentialSmoothing,0.8046745724819502,0.19532541541413104,0.85,0.75
9791,left_hand,0.8695306181907654,0.130469411611557,ExponentialSmoothing,0.8144029793382725,0.1855970148437449,0.85,0.75
9855,left_hand,0.8803253769874573,0.11967463046312332,ExponentialSmoothing,0.8242913389856503,0.17570865718665168,0.85,0.75
9919,left_hand,0.8685855269432068,0.1314144879579544,ExponentialSmoothing,0.8309354671792838,0.1690645318023471,0.85,0.75
9983,left_hand,0.8682987093925476,0.1317013055086136,ExponentialSmoothing,0.8365399535112733,0.16346004785828708,0.85,0.75
10047,left_hand,0.7820152044296265,0.21798478066921234,ExponentialSmoothing,0.8283612411490262,0.17163875777992588,0.85,0.75
10111,left_hand,0.7072250843048096,0.2927749454975128,ExponentialSmoothing,0.8101908176223938,0.1898091859375639,0.85,0.75
10175,left_hand,0.7977393865585327,0.20226064324378967,ExponentialSmoothing,0.8083231029628146,0.19167690453349778,0.85,0.75
10239,left_hand,0.8491114377975464,0.15088851749897003,ExponentialSmoothing,0.8144413531880244,0.18555864647831863,0.85,0.75
10303,left_hand,0.9183651208877563,0.08163490891456604,ExponentialSmoothing,0.8300299183429841,0.16997008584375575,0.85,0.75
10367,left_hand,0.9099265336990356,0.09007348865270615,ExponentialSmoothing,0.8420144106463918,0.1579855962650983,0.85,0.75
10431,left_hand,0.9325506091117859,0.06744943559169769,ExponentialSmoothing,0.8555948404162008,0.1444051721640882,0.85,0.75
10495,left_hand,0.962181806564331,0.03781820461153984,ExponentialSmoothing,0.8715828853384204,0.12841712703120595,0.85,0.75
10559,left_hand,0.9427321553230286,0.057267867028713226,ExponentialSmoothing,0.8822552758361116,0.11774473803083205,0.85,0.75
10623,left_hand,0.9816411137580872,0.018358884379267693,ExponentialSmoothing,0.897163151524408,0.10283685998309738,0.85,0.75
