time,P8,O2,P4,C4,F8,F4,Oz,Cz,Fz,Pz,F3,O1,P7,C3,P3,F7,Accel_x,Accel_y,Accel_z,Digital,Battery
444236.1029351393,177788.171875,179747.203125,176495.921875,205665.1875,181068.59375,200933.359375,175802.96875,171725.375,178093.140625,180702.40625,197117.34375,188634.265625,189848.859375,208119.703125,209720.21875,192729.65625,9.905696868896484,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1069324403,177789.3125,179741.265625,176510.203125,205662.171875,181086.25,200932.421875,175801.265625,171741.90625,178111.15625,180705.453125,197114.671875,188631.75,189846.109375,208117.734375,209717.734375,192726.875,9.905696868896484,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1109297414,177793.78125,179719.46875,176525.265625,205636.109375,181102.625,200904.359375,175802.265625,171758.40625,178128.484375,180696.828125,197084.296875,188617.828125,189820.03125,208090.53125,209689.640625,192699.859375,9.905696868896484,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.11492704257,177795.453125,179711.453125,176521.0625,205621.859375,181095.8125,200886.71875,175805.21875,171753.578125,178122.1875,180686.84375,197066.28125,188610.796875,189805.65625,208074.78125,209673.84375,192684.4375,9.905696868896484,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1189243439,177791.5625,179728.890625,176503.09375,205638.890625,181073.515625,200904.234375,175806.359375,171733.65625,178100.796875,180689.5625,197085.296875,188620.453125,189822.8125,208093.078125,209692.421875,192701.15625,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1229216453,177787.515625,179746.890625,176496.09375,205662.171875,181066.578125,200931.28125,175803.28125,171726.390625,178093.84375,180699.984375,197113.296875,188632.484375,189846.78125,208119.734375,209719.046875,192725.03125,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1269189468,177788.34375,179740.0625,176509.234375,205658.484375,181083.8125,200929.5,175799.953125,171741.703125,178111.28125,180701.96875,197110.34375,188629.40625,189843.9375,208117.96875,209716.53125,192721.40625,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1309162484,177792.765625,179717.359375,176523.046875,205631.953125,181100.4375,200900.9375,175800.390625,171757.46875,178127.84375,180693.078125,197079.5625,188614.78125,189817.34375,208090.5,209688.15625,192693.546875,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1349135501,177794.546875,179709.109375,176518.484375,205617.375,181093.671875,200883.203125,175803.171875,171752.46875,178121.578125,180683.484375,197061.53125,188607.375,189802.734375,208074.578125,209672.234375,192677.453125,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.1389108519,177790.5625,179726.40625,176500.515625,205634.109375,181072.109375,200900.4375,175804.578125,171732.65625,178100.046875,180685.265625,197080.609375,188616.59375,189819.96875,208092.84375,209691.28125,192694.359375,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.1429081538,177786.765625,179745.28125,176494.921875,205658.671875,181066.78125,200928.171875,175803.578125,171726.75,178094.3125,180695.390625,197109.609375,188629.734375,189844.90625,208120.28125,209719.34375,192719.703125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.14690545585,177787.90625,179737.875,176508.296875,205654.71875,181083.265625,200925.65625,175800.1875,171741.546875,178111.125,180698.75,197106.125,188625.875,189841.1875,208117.390625,209716.0625,192715.203125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.150902758,177792.671875,179715.890625,176523.421875,205628.875,181099.734375,200897.25,175801.40625,171758.140625,178128.34375,180690.46875,197075.84375,188611.59375,189815.234375,208089.703125,209687.53125,192687.421875,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.1549000602,177794.046875,179708.265625,176519.703125,205614.921875,181094.0,200880.015625,175805.421875,171754.109375,178122.421875,180681.875,197058.46875,188605.09375,189801.359375,208074.046875,209671.625,192672.15625,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.1588973626,177789.921875,179724.90625,176500.953125,205631.390625,181071.46875,200896.984375,175805.1875,171732.328125,178099.8125,180684.890625,197077.421875,188614.25,189818.328125,208091.28125,209690.0,192689.03125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.16289466503,177785.90625,179742.8125,176494.140625,205654.65625,181064.09375,200923.8125,175802.34375,171724.703125,178092.75,180695.734375,197105.65625,188626.140625,189842.09375,208116.6875,209716.859375,192713.328125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.1668919675,177787.234375,179736.5625,176507.890625,205651.296875,181082.171875,200922.5625,175799.890625,171741.203125,178110.953125,180698.515625,197103.234375,188623.296875,189839.109375,208114.046875,209714.40625,192710.140625,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.1708892702,177792.140625,179714.8125,176522.921875,205625.078125,181098.96875,200894.5,175801.03125,171757.734375,178128.1875,180688.75,197073.390625,188609.1875,189813.328125,208086.140625,209685.84375,192683.125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.17488657293,177793.671875,179707.125,176519.390625,205610.90625,181091.828125,200877.140625,175803.875,171752.734375,178122.046875,180679.03125,197056.234375,188602.4375,189799.40625,208070.984375,209669.890625,192668.53125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.1788838758,177789.515625,179724.09375,176500.515625,205627.625,181070.0625,200894.203125,175804.625,171732.421875,178099.375,180680.9375,197075.40625,188611.53125,189816.25,208089.59375,209687.953125,192686.0,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.18288117874,177786.0,179743.4375,176495.125,205651.9375,181064.96875,200922.0625,175803.25,171725.953125,178093.21875,180692.234375,197104.140625,188624.296875,189841.15625,208117.765625,209715.1875,192711.484375,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.1868784818,177786.9375,179737.640625,176509.328125,205649.15625,181082.9375,200921.125,175800.5625,171741.8125,178111.28125,180697.0,197101.59375,188621.890625,189838.703125,208117.09375,209712.46875,192709.078125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.190875785,177790.859375,179716.1875,176524.59375,205623.640625,181099.765625,200893.53125,175801.84375,171758.640625,178128.78125,180688.78125,197071.625,188608.34375,189813.265625,208091.109375,209684.375,192682.78125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.1948730883,177792.375,179707.46875,176519.21875,205608.6875,181092.03125,200875.59375,175804.859375,171753.015625,178121.75,180678.390625,197053.140625,188600.734375,189798.171875,208075.078125,209667.671875,192667.03125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.1988704397,177788.046875,179723.390625,176500.25,205624.71875,181069.421875,200892.328125,175803.6875,171730.90625,178098.71875,180679.40625,197071.15625,188609.015625,189814.03125,208092.515625,209685.40625,192683.0625,9.867450714111328,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.20286779123,177784.921875,179742.140625,176494.6875,205649.0625,181063.453125,200920.1875,175801.5,171724.40625,178092.609375,180690.0,197099.953125,188621.546875,189838.40625,208119.5,209712.671875,192707.765625,9.867450714111328,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.2068651429,177785.90625,179735.5,176508.296875,205645.4375,181080.328125,200918.34375,175798.890625,171739.5625,178109.78125,180693.171875,197096.796875,188618.703125,189834.8125,208116.3125,209709.546875,192703.78125,9.867450714111328,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.21086249466,177790.359375,179713.0,176522.578125,205619.109375,181097.25,200889.875,175799.453125,171755.1875,178125.765625,180684.265625,197066.359375,188604.359375,189808.4375,208088.21875,209681.21875,192676.421875,9.867450714111328,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.21485984646,177792.0,179704.75,176518.21875,205604.828125,181090.546875,200872.34375,175801.84375,171750.65625,178119.328125,180673.671875,197048.453125,188597.21875,189793.640625,208072.03125,209665.5,192661.203125,9.867450714111328,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.21885719843,177787.875,179721.3125,176499.671875,205621.09375,181068.1875,200888.875,175802.640625,171730.40625,178097.109375,180674.4375,197066.921875,188606.328125,189810.109375,208089.671875,209683.96875,192678.125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.22285455046,177784.390625,179741.03125,176494.25,205646.109375,181063.6875,200917.171875,175801.703125,171724.78125,178091.671875,180687.546875,197096.4375,188619.75,189835.484375,208117.328125,209712.0,192704.28125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.2268519026,177785.703125,179735.734375,176509.0,205643.625,181082.0625,200916.828125,175799.75,171741.46875,178110.71875,180693.25,197094.953125,188617.859375,189833.78125,208116.078125,209710.328125,192702.46875,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.2308492549,177790.15625,179713.46875,176523.421875,205616.671875,181097.984375,200888.03125,175800.0625,171756.359375,178126.5,180683.59375,197064.3125,188602.90625,189807.53125,208088.09375,209681.453125,192674.84375,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.23484660726,177791.09375,179704.921875,176518.484375,205601.6875,181090.015625,200869.796875,175803.015625,171751.03125,178119.359375,180672.859375,197045.734375,188594.96875,189792.734375,208071.65625,209664.828125,192659.125,9.94394302368164,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.2388439597,177787.28125,179723.09375,176500.78125,205619.25,181069.03125,200887.828125,175805.15625,171731.546875,178098.40625,180675.671875,197065.21875,188604.859375,189810.84375,208090.609375,209684.3125,192677.296875,9.867450714111328,0.1912296712398529,-0.1912296712398529,1.0,51.0
444236.24284131225,177782.875,179740.328125,176492.640625,205641.75,181061.71875,200913.890625,175800.421875,171722.46875,178089.921875,180684.1875,197092.0,188615.59375,189833.78125,208115.375,209709.625,192700.953125,9.867450714111328,0.1912296712398529,-0.1912296712398529,1.0,51.0
444236.2468386649,177784.421875,179733.953125,176506.828125,205638.703125,181079.71875,200912.578125,175797.515625,171738.921875,178107.5,180686.46875,197089.25,188612.734375,189830.796875,208112.703125,209706.640625,192698.078125,9.867450714111328,0.1912296712398529,-0.1912296712398529,1.0,51.0
444236.25083601766,177788.921875,179712.0,176521.671875,205612.546875,181095.90625,200884.21875,175797.953125,171754.625,178124.1875,180677.828125,197058.8125,188598.484375,189804.640625,208084.203125,209678.109375,192670.921875,9.867450714111328,0.1912296712398529,-0.1912296712398529,1.0,51.0
444236.25483337056,177790.453125,179703.640625,176517.453125,205598.125,181088.328125,200866.515625,175800.96875,171749.6875,178118.0625,180668.265625,197040.671875,188591.546875,189790.359375,208067.0,209661.78125,192655.765625,9.867450714111328,0.1912296712398529,-0.1912296712398529,1.0,51.0
444236.2588307235,177786.609375,179720.84375,176499.484375,205615.328125,181066.640625,200883.984375,175801.9375,171730.203125,178096.96875,180671.359375,197059.65625,188601.296875,189807.890625,208084.53125,209680.984375,192673.46875,9.905696868896484,0.22947563230991364,-0.1912296712398529,1.0,51.0
444236.26282807655,177782.609375,179739.484375,176492.90625,205639.265625,181061.046875,200911.46875,175799.796875,171723.84375,178090.5,180682.21875,197088.21875,188614.015625,189832.578125,208110.859375,209709.046875,192698.921875,9.905696868896484,0.22947563230991364,-0.1912296712398529,1.0,51.0
444236.26682542975,177783.71875,179733.078125,176506.515625,205636.015625,181078.28125,200910.4375,175797.046875,171739.828125,178108.40625,180686.40625,197085.671875,188611.1875,189830.1875,208108.5,209707.3125,192696.203125,9.905696868896484,0.22947563230991364,-0.1912296712398529,1.0,51.0
444236.270822783,177788.40625,179711.390625,176521.5,205610.203125,181095.515625,200882.4375,175798.140625,171755.796875,178125.46875,180677.59375,197055.359375,188596.75,189804.78125,208080.984375,209680.046875,192669.71875,9.905696868896484,0.22947563230991364,-0.1912296712398529,1.0,51.0
444236.2748201364,177789.6875,179702.78125,176516.484375,205594.875,181088.09375,200863.96875,175801.0625,171750.03125,178118.09375,180665.984375,197036.28125,188588.1875,189789.515625,208064.390625,209664.15625,192653.953125,9.905696868896484,0.22947563230991364,-0.1912296712398529,1.0,51.0
444236.27881748986,177785.390625,179719.03125,176497.5625,205610.640625,181065.328125,200880.125,175800.296875,171728.90625,178095.328125,180668.0,197054.125,188596.046875,189805.453125,208081.515625,209682.21875,192670.453125,9.982189178466797,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.2828148434,177781.8125,179737.546875,176491.234375,205634.171875,181059.703125,200907.875,175797.78125,171721.859375,178088.515625,180679.671875,197082.421875,188608.078125,189829.796875,208108.34375,209709.890625,192695.703125,9.982189178466797,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.28681219707,177783.453125,179732.078125,176506.015625,205631.828125,181078.078125,200907.484375,175796.0,171738.828125,178107.03125,180684.15625,197080.234375,188605.859375,189828.015625,208107.125,209709.109375,192693.890625,9.982189178466797,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.29080955085,177786.90625,179710.15625,176520.671875,205605.9375,181093.671875,200879.109375,175797.484375,171755.6875,178124.5625,180674.109375,197049.796875,188591.34375,189802.390625,208079.4375,209681.359375,192666.859375,9.982189178466797,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.29480690474,177788.140625,179700.328125,176514.875,205590.109375,181084.75,200860.0,175798.890625,171749.421875,178117.25,180662.375,197030.40625,188582.1875,189786.5,208061.734375,209664.15625,192649.703125,9.982189178466797,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.29880481143,177784.71875,179716.921875,176496.890625,205606.375,181063.796875,200877.3125,175799.21875,171728.703125,178095.453125,180664.375,197049.09375,188590.640625,189802.859375,208079.8125,209682.703125,192666.453125,9.94394302368164,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.30280271824,177780.875,179735.0,176490.328125,205629.90625,181057.890625,200904.796875,175797.171875,171721.484375,178088.21875,180674.90625,197077.125,188602.171875,189826.703125,208106.0625,209710.015625,192691.265625,9.94394302368164,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.30680062505,177782.25,179729.15625,176504.90625,205627.390625,181075.65625,200904.296875,175795.265625,171738.015625,178106.5625,180679.171875,197074.96875,188599.96875,189824.59375,208104.28125,209709.25,192689.03125,9.94394302368164,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.310798532,177786.40625,179706.9375,176519.328125,205601.171875,181091.65625,200876.203125,175796.109375,171754.1875,178123.890625,180669.515625,197044.421875,188585.375,189798.515625,208076.421875,209681.625,192661.671875,9.94394302368164,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.31479643896,177787.40625,179697.578125,176513.96875,205585.59375,181084.609375,200857.6875,175797.484375,171747.203125,178116.078125,180658.8125,197025.546875,188577.03125,189783.078125,208059.828125,209664.953125,192645.5,9.94394302368164,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.31879434607,177783.984375,179714.40625,176495.921875,205602.015625,181062.21875,200874.75,175798.1875,171727.03125,178093.84375,180661.296875,197044.53125,188586.1875,189799.640625,208077.6875,209683.828125,192662.375,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.3227922532,177780.203125,179733.421875,176490.296875,205626.421875,181056.578125,200903.046875,175795.640625,171720.1875,178087.078125,180673.203125,197073.625,188599.53125,189824.453125,208104.6875,209712.125,192687.8125,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.32679016044,177781.234375,179727.984375,176505.046875,205624.25,181075.296875,200903.046875,175793.6875,171736.375,178105.34375,180677.625,197071.984375,188598.046875,189822.578125,208103.078125,209710.71875,192685.96875,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.3307880677,177785.46875,179705.421875,176519.03125,205597.484375,181091.515625,200874.390625,175794.5,171751.765625,178121.75,180667.859375,197041.25,188583.125,189796.1875,208074.34375,209681.984375,192658.6875,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.3347859751,177786.640625,179696.703125,176513.625,205582.4375,181084.078125,200856.1875,175796.703125,171746.40625,178115.046875,180657.8125,197022.875,188575.59375,189781.34375,208057.25,209665.09375,192643.09375,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.33878388256,177782.984375,179715.375,176496.65625,205600.546875,181064.234375,200874.6875,175799.015625,171727.96875,178094.796875,180661.46875,197043.09375,188586.3125,189799.609375,208076.328125,209684.84375,192661.5625,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.34278179007,177779.03125,179733.859375,176489.65625,205624.109375,181058.234375,200901.84375,175797.109375,171720.828125,178087.8125,180671.75,197071.625,188598.484375,189824.15625,208102.8125,209711.890625,192686.140625,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.3467796977,177780.796875,179727.8125,176504.03125,205620.890625,181075.15625,200900.546875,175794.625,171736.34375,178105.15625,180675.046875,197069.3125,188596.140625,189822.046875,208100.65625,209709.625,192683.1875,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.3507776054,177785.15625,179705.75,176518.625,205594.40625,181090.3125,200871.765625,175794.1875,171752.265625,178121.75,180664.640625,197038.53125,188581.421875,189795.921875,208072.234375,209680.71875,192655.625,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.3547755131,177786.53125,179697.3125,176513.125,205578.984375,181082.765625,200853.171875,175796.703125,171747.109375,178114.40625,180655.328125,197019.65625,188573.4375,189781.140625,208054.859375,209663.6875,192639.8125,9.905696868896484,0.1912296712398529,-0.11473781615495682,1.0,51.0
444236.3587734209,177782.546875,179714.34375,176494.75,205595.25,181060.9375,200869.65625,175796.8125,171726.25,178092.515625,180657.609375,197038.125,188582.5,189798.0,208072.0625,209681.953125,192656.671875,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.36277132883,177778.25,179732.78125,176488.3125,205619.15625,181055.8125,200896.984375,175793.921875,171718.375,178085.5625,180668.84375,197066.515625,188594.796875,189822.546875,208098.21875,209709.15625,192681.78125,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.3667692368,177779.96875,179727.890625,176503.640625,205617.609375,181075.125,200897.15625,175792.953125,171735.8125,178104.515625,180673.625,197065.515625,188593.390625,189821.4375,208097.078125,209708.40625,192680.4375,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.3707671449,177783.953125,179704.984375,176517.953125,205590.953125,181090.6875,200868.3125,175793.421875,171751.96875,178121.3125,180663.546875,197034.8125,188578.5,189795.21875,208068.703125,209680.046875,192652.78125,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.374765053,177785.234375,179695.0625,176512.65625,205575.59375,181082.4375,200849.640625,175795.765625,171746.578125,178114.734375,180652.953125,197015.734375,188570.5625,189779.796875,208051.171875,209663.453125,192636.515625,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.3787629612,177781.46875,179711.53125,176494.453125,205592.296875,181060.9375,200866.578125,175797.171875,171726.28125,178092.90625,180654.453125,197034.265625,188579.84375,189796.5625,208068.546875,209682.359375,192653.484375,9.867450714111328,0.22947563230991364,-0.07649187743663788,1.0,51.0
444236.38276086946,177777.25,179730.171875,176488.75,205616.5,181055.546875,200894.375,175795.359375,171719.515625,178086.234375,180665.484375,197063.265625,188592.71875,189821.234375,208095.59375,209710.5625,192678.65625,9.867450714111328,0.22947563230991364,-0.07649187743663788,1.0,51.0
444236.38675877784,177778.328125,179724.46875,176503.265625,205614.25,181073.515625,200894.109375,175793.515625,171736.015625,178104.28125,180669.703125,197061.53125,188590.875,189819.359375,208094.53125,209709.28125,192676.421875,9.867450714111328,0.22947563230991364,-0.07649187743663788,1.0,51.0
444236.3907566863,177783.015625,179702.40625,176518.125,205588.4375,181089.171875,200866.203125,175794.5,171752.5,178121.609375,180660.765625,197031.484375,188576.859375,189793.4375,208066.96875,209681.65625,192649.59375,9.867450714111328,0.22947563230991364,-0.07649187743663788,1.0,51.0
444236.3947545948,177784.296875,179694.15625,176514.234375,205574.1875,181082.640625,200848.640625,175797.953125,171748.25,178115.90625,180650.703125,197013.421875,188570.0625,189779.03125,208050.765625,209666.203125,192634.78125,9.867450714111328,0.22947563230991364,-0.07649187743663788,1.0,51.0
444236.39875203295,177780.9375,179710.453125,176495.09375,205590.015625,181059.03125,200864.96875,175798.625,171727.03125,178093.1875,180652.953125,197031.3125,188578.4375,189795.046875,208067.296875,209683.796875,192651.03125,9.982189178466797,0.267721563577652,-0.03824593871831894,1.0,51.0
444236.40274947125,177777.25,179728.28125,176487.609375,205613.046875,181052.890625,200891.421875,175794.296875,171718.078125,178085.203125,180663.640625,197059.015625,188590.0,189818.453125,208092.71875,209709.453125,192674.703125,9.982189178466797,0.267721563577652,-0.03824593871831894,1.0,51.0
444236.40674690966,177778.125,179722.5625,176502.125,205610.53125,181071.46875,200890.578125,175791.78125,171734.0625,178102.9375,180667.5,197057.234375,188587.890625,189816.171875,208090.609375,209706.53125,192672.15625,9.982189178466797,0.267721563577652,-0.03824593871831894,1.0,51.0
444236.41074434813,177782.484375,179700.15625,176516.984375,205584.421875,181087.53125,200862.015625,175792.84375,171750.265625,178119.828125,180658.875,197027.296875,188573.40625,189789.71875,208062.34375,209677.53125,192645.109375,9.982189178466797,0.267721563577652,-0.03824593871831894,1.0,51.0
444236.4147417867,177783.625,179691.515625,176512.515625,205569.5,181080.890625,200843.609375,175795.265625,171745.5,178113.5625,180648.515625,197009.015625,188565.703125,189774.328125,208045.234375,209660.90625,192629.34375,9.982189178466797,0.267721563577652,-0.03824593871831894,1.0,51.0
444236.4187392254,177779.625,179709.40625,176494.890625,205586.765625,181060.03125,200861.171875,175797.109375,171726.28125,178092.609375,180651.640625,197028.734375,188575.59375,189791.875,208063.171875,209680.484375,192647.109375,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.4227366642,177776.140625,179728.65625,176488.953125,205611.265625,181054.46875,200889.203125,175796.109375,171719.8125,178085.9375,180662.46875,197058.171875,188588.703125,189816.921875,208090.0,209708.4375,192672.734375,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.42673410306,177777.3125,179722.75,176503.03125,205608.828125,181071.84375,200888.8125,175793.28125,171736.203125,178104.046875,180665.65625,197056.703125,188586.75,189814.875,208088.53125,209706.875,192670.421875,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.43073154206,177781.546875,179700.59375,176517.375,205582.46875,181088.0,200860.375,175792.71875,171751.125,178120.578125,180656.734375,197026.296875,188572.140625,189788.75,208061.09375,209678.703125,192643.390625,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.4347289811,177782.8125,179691.3125,176512.25,205566.953125,181079.453125,200841.828125,175795.125,171746.140625,178113.46875,180645.90625,197007.34375,188563.859375,189773.328125,208044.671875,209661.734375,192627.125,9.867450714111328,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.4387264203,177779.359375,179708.609375,176494.6875,205583.90625,181058.59375,200859.234375,175796.40625,171725.890625,178091.90625,180648.625,197026.5625,188573.75,189790.390625,208062.78125,209680.375,192644.4375,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.44272385957,177774.671875,179727.25,176488.140625,205607.953125,181053.234375,200887.0,175794.21875,171718.90625,178085.53125,180659.75,197055.734375,188586.71875,189814.828125,208088.890625,209707.8125,192669.640625,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.44672129897,177775.8125,179722.015625,176502.828125,205605.96875,181071.0,200886.96875,175792.546875,171735.84375,178104.171875,180664.21875,197054.625,188585.078125,189812.984375,208087.34375,209706.4375,192667.703125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.45071873843,177780.640625,179699.078125,176516.8125,205579.15625,181087.203125,200857.859375,175791.84375,171750.859375,178119.765625,180653.078125,197023.546875,188570.296875,189786.0,208058.015625,209676.96875,192639.8125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.45471617795,177782.046875,179689.9375,176511.953125,205563.765625,181080.046875,200838.953125,175794.1875,171745.234375,178111.953125,180641.6875,197004.703125,188562.015625,189770.3125,208040.375,209659.765625,192623.046875,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.45871361764,177778.015625,179707.203125,176494.28125,205580.6875,181058.9375,200856.421875,175795.53125,171725.1875,178090.203125,180645.734375,197023.703125,188571.734375,189787.546875,208058.65625,209678.8125,192639.90625,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.4627110574,177773.328125,179724.875,176487.40625,205604.234375,181052.296875,200883.8125,175792.28125,171717.265625,178083.125,180656.765625,197051.703125,188583.90625,189811.6875,208084.90625,209705.390625,192663.9375,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.46670849726,177774.359375,179719.03125,176501.890625,205601.921875,181070.15625,200883.40625,175790.609375,171733.625,178101.390625,180660.765625,197049.625,188581.859375,189809.90625,208083.53125,209703.8125,192661.671875,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.4707059372,177778.453125,179696.53125,176516.171875,205575.5625,181085.28125,200854.734375,175791.078125,171749.71875,178118.125,180650.828125,197018.640625,188567.109375,189783.75,208055.5625,209675.921875,192633.765625,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.47470337723,177779.5,179687.390625,176511.453125,205560.4375,181078.6875,200836.296875,175793.125,171744.734375,178111.515625,180640.46875,197000.140625,188559.234375,189768.796875,208038.796875,209660.09375,192617.234375,9.905696868896484,0.1912296712398529,-0.15298375487327576,1.0,51.0
444236.4787008174,177775.84375,179704.625,176493.484375,205577.34375,181057.6875,200853.59375,175794.453125,171725.1875,178090.125,180643.65625,197019.453125,188568.78125,189786.46875,208057.484375,209679.4375,192633.796875,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.48269825766,177771.890625,179722.5625,176486.734375,205601.171875,181051.71875,200880.921875,175792.1875,171717.375,178082.890625,180654.828125,197047.84375,188580.625,189811.078125,208084.296875,209706.0,192657.640625,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.486695698,177773.03125,179716.484375,176501.1875,205598.328125,181068.890625,200880.15625,175790.40625,171733.5625,178100.625,180658.84375,197045.9375,188578.171875,189809.0625,208082.328125,209704.25,192654.53125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.49069313845,177777.015625,179693.78125,176515.765625,205571.546875,181084.6875,200851.390625,175790.734375,171749.484375,178116.84375,180647.65625,197014.859375,188563.015625,189782.75,208053.6875,209676.1875,192626.828125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.49469057895,177778.515625,179685.734375,176511.921875,205557.09375,181078.71875,200833.890625,175793.6875,171744.21875,178111.125,180638.03125,196996.71875,188555.90625,189768.59375,208036.953125,209660.359375,192611.078125,9.905696868896484,0.22947563230991364,-0.15298375487327576,1.0,51.0
444236.4986884153,177774.59375,179702.40625,176493.078125,205573.1875,181056.15625,200850.65625,175794.390625,171723.96875,178088.828125,180639.5,197015.15625,188565.09375,189785.09375,208053.828125,209678.265625,192627.03125,9.905696868896484,0.22947563230991364,-0.11473781615495682,1.0,51.0
444236.50268625165,177771.140625,179720.28125,176485.671875,205596.078125,181048.96875,200877.734375,175791.28125,171715.828125,178081.34375,180650.671875,197043.09375,188577.265625,189809.140625,208079.78125,209704.953125,192650.640625,9.905696868896484,0.22947563230991364,-0.11473781615495682,1.0,51.0
